,Year,Neighborhood,corp_own_rate,own_occ_rate,perc_white,perc_black,perc_aapi,perc_asian,perc_other,perc_two_or_more,perc_u18,perc_o18
435,2018,West Roxbury,0.04,0.66,0.66278001,0.10493964,0.07765914,0.0008238,0.00697063,0.03380755,0.19340325,0.80659675
436,2019,West Roxbury,0.05,0.66,0.66278001,0.10493964,0.07765914,0.0008238,0.00697063,0.03380755,0.19340325,0.80659675
437,2020,West Roxbury,0.07,0.66,0.66278001,0.10493964,0.07765914,0.0008238,0.00697063,0.03380755,0.19340325,0.80659675
438,2021,West Roxbury,0.09,0.66,0.66278001,0.10493964,0.07765914,0.0008238,0.00697063,0.03380755,0.19340325,0.80659675
439,2022,West Roxbury,0.09,0.67,0.66278001,0.10493964,0.07765914,0.0008238,0.00697063,0.03380755,0.19340325,0.80659675
440,2023,West Roxbury,0.11,0.66,0.66278001,0.10493964,0.07765914,0.0008238,0.00697063,0.03380755,0.19340325,0.80659675
441,2024,West Roxbury,0.13,0.66,0.66278001,0.10493964,0.07765914,0.0008238,0.00697063,0.03380755,0.19340325,0.80659675
962,2025,West Roxbury,0.09657143,0.65719048,0.42530791,0.28315882,0.01921712,0.0013593,0.01045678,0.04411287,0.21914605,0.78085395
963,2026,West Roxbury,0.10145455,0.65624242,0.42585651,0.2829833,0.01922474,0.00135716,0.01045397,0.04410365,0.21896671,0.78103329
964,2027,West Roxbury,0.10633766,0.65529437,0.42640511,0.28280778,0.01923237,0.00135502,0.01045117,0.04409444,0.21878738,0.78121262
965,2028,West Roxbury,0.11122078,0.65434632,0.42695371,0.28263226,0.01924,0.00135288,0.01044836,0.04408522,0.21860804,0.78139196
966,2029,West Roxbury,0.1161039,0.65339827,0.42750231,0.28245674,0.01924762,0.00135074,0.01044555,0.044076,0.2184287,0.7815713
967,2030,West Roxbury,0.12098701,0.65245022,0.42805091,0.28228122,0.01925525,0.0013486,0.01044275,0.04406679,0.21824936,0.78175064
968,2031,West Roxbury,0.12587013,0.65150216,0.42859951,0.2821057,0.01926288,0.00134646,0.01043994,0.04405757,0.21807002,0.78192998
969,2032,West Roxbury,0.13075325,0.65055411,0.42914811,0.28193018,0.0192705,0.00134431,0.01043713,0.04404836,0.21789068,0.78210932
970,2033,West Roxbury,0.13563636,0.64960606,0.4296967,0.28175466,0.01927813,0.00134217,0.01043433,0.04403914,0.21771135,0.78228865
971,2034,West Roxbury,0.14051948,0.64865801,0.4302453,0.28157914,0.01928575,0.00134003,0.01043152,0.04402993,0.21753201,0.78246799
972,2035,West Roxbury,0.1454026,0.64770996,0.4307939,0.28140362,0.01929338,0.00133789,0.01042871,0.04402071,0.21735267,0.78264733
973,2036,West Roxbury,0.15028571,0.6467619,0.4313425,0.2812281,0.01930101,0.00133575,0.01042591,0.04401149,0.21717333,0.78282667
974,2037,West Roxbury,0.15516883,0.64581385,0.4318911,0.28105258,0.01930863,0.00133361,0.0104231,0.04400228,0.21699399,0.78300601
975,2038,West Roxbury,0.16005195,0.6448658,0.4324397,0.28087706,0.01931626,0.00133146,0.01042029,0.04399306,0.21681466,0.78318534
976,2039,West Roxbury,0.16493506,0.64391775,0.4329883,0.28070154,0.01932389,0.00132932,0.01041749,0.04398385,0.21663532,0.78336468
977,2040,West Roxbury,0.16981818,0.6429697,0.4335369,0.28052602,0.01933151,0.00132718,0.01041468,0.04397463,0.21645598,0.78354402
978,2041,West Roxbury,0.1747013,0.64202165,0.4340855,0.2803505,0.01933914,0.00132504,0.01041187,0.04396541,0.21627664,0.78372336
979,2042,West Roxbury,0.17958442,0.64107359,0.4346341,0.28017498,0.01934677,0.0013229,0.01040907,0.0439562,0.2160973,0.7839027
980,2043,West Roxbury,0.18446753,0.64012554,0.4351827,0.27999946,0.01935439,0.00132076,0.01040626,0.04394698,0.21591796,0.78408204
981,2044,West Roxbury,0.18935065,0.63917749,0.4357313,0.27982394,0.01936202,0.00131862,0.01040346,0.04393777,0.21573863,0.78426137
982,2045,West Roxbury,0.19423377,0.63822944,0.4362799,0.27964842,0.01936964,0.00131647,0.01040065,0.04392855,0.21555929,0.78444071
983,2046,West Roxbury,0.19911688,0.63728139,0.43682849,0.2794729,0.01937727,0.00131433,0.01039784,0.04391934,0.21537995,0.78462005
984,2047,West Roxbury,0.204,0.63633333,0.43737709,0.27929738,0.0193849,0.00131219,0.01039504,0.04391012,0.21520061,0.78479939
985,2048,West Roxbury,0.20888312,0.63538528,0.43792569,0.27912186,0.01939252,0.00131005,0.01039223,0.0439009,0.21502127,0.78497873
986,2049,West Roxbury,0.21376623,0.63443723,0.43847429,0.27894634,0.01940015,0.00130791,0.01038942,0.04389169,0.21484193,0.78515807
987,2050,West Roxbury,0.21864935,0.63348918,0.43902289,0.27877082,0.01940778,0.00130577,0.01038662,0.04388247,0.2146626,0.7853374
